song_id,fold,arousal_label,valence_label,proxy_oof,proxy_insample,aux_oof,aux_insample,human_calm_ref,human_tense_ref,arousal_lowest_quartile,arousal_lowest_decile,arousal_highest_decile,tense_low_valence_ref
518,1,3.4,4.1,3.5688559293977544,3.390839257838876,3.7197410623501916,3.6943197901599456,False,False,True,False,False,False
519,2,5.3,6.8,5.1518017193353405,5.295757208765989,6.08435989014236,6.157190151560223,False,False,False,False,False,False
520,1,5.5,4.0,5.15648182397191,5.492589480440065,4.686223102068541,4.729961188464071,False,False,False,False,False,False
521,1,4.6,3.8,5.0458437819599675,4.588804566042974,4.949183590435138,4.99395505903011,False,False,False,False,False,False
522,0,2.7,3.5,4.468129000738903,2.7404647647350044,4.114670674760068,4.122724109072097,False,False,True,True,False,False
523,1,5.9,5.1,4.9539483999012,5.87617849859704,5.248445046881267,5.301245829323322,False,True,False,False,False,False
524,0,4.0,3.3,4.5445588880390435,4.018700144379029,4.898927700628846,4.881138466793963,False,False,False,False,False,False
525,1,4.8,4.3,3.5838266803098304,4.760067947019146,4.207939913902024,4.168338803535287,False,False,False,False,False,False
527,3,5.7,4.0,4.099342057612094,5.655007290048302,4.54296629345558,4.549313597384771,False,False,False,False,False,False
529,0,5.8,4.7,4.580600736417314,5.794422671927659,4.896932239809031,4.875656632018723,False,True,False,False,False,True
530,1,3.5,3.3,4.683507066125815,3.5067141009712293,4.250357075092804,4.274680358285352,False,False,True,False,False,False
535,2,6.5,6.1,5.619920497986043,6.499092457117367,5.28185044979286,5.256059799091365,False,True,False,False,True,False
536,1,4.5,5.1,4.778623832263314,4.508811118346176,4.638462897127821,4.639179535379881,False,False,False,False,False,False
537,2,2.6,5.0,5.151734879959738,2.6190035525536164,5.3450781440427635,5.228796305534773,True,False,True,True,False,False
540,4,4.4,4.1,4.872044891222017,4.401291103330662,4.821125694242696,4.835647499306487,False,False,False,False,False,False
544,0,4.5,4.8,4.634261558881056,4.51147499292951,4.806152495651927,4.801261530184462,False,False,False,False,False,False
547,0,4.8,3.4,3.555005040893085,4.7778309110003905,4.041371039082349,4.12161091586451,False,False,False,False,False,False
550,2,5.9,4.2,4.9804600647654915,5.867201532736761,4.786754710713563,4.836951725378533,False,True,False,False,False,True
551,4,4.0,3.2,4.056340444155321,4.0038657216957985,3.628759685127283,3.634017889668417,False,False,False,False,False,False
554,2,5.0,2.8,2.9295435692991236,4.955981824647499,3.1284078615559183,3.0962293510890584,False,False,False,False,False,False
555,3,4.8,5.2,4.918585236849405,4.819716298496718,5.112688180702314,5.20950919267583,False,False,False,False,False,False
556,3,6.1,5.6,4.703938137833945,6.087726954881772,4.525378225363485,4.64355271572075,False,True,False,False,False,False
558,2,3.2,2.8,4.045100191895359,3.1993061240981073,3.4778777043785176,3.5663482292054702,False,False,True,False,False,False
560,2,4.6,2.9,3.2711778199302066,4.578773510670397,3.643326302295456,3.7596947566836736,False,False,False,False,False,False
561,2,7.0,6.9,5.432546860610951,6.949012073580922,5.1422855412009785,5.154416377264438,False,True,False,False,True,False
564,2,4.9,4.7,5.849673132635311,4.919437288901557,5.088340203077826,5.13829341151199,False,False,False,False,False,False
565,3,3.0,3.1,3.555999660714001,3.0022612521701815,4.178540379241006,4.185585658759607,False,False,True,True,False,False
568,0,3.1,5.4,4.794563210549421,3.1335335344405593,4.993454469035773,4.932420775557424,True,False,True,False,False,False
574,1,4.8,4.5,5.225807118790403,4.814920025343486,4.265897603850601,4.2995240660048495,False,False,False,False,False,False
577,4,5.5,5.6,3.6880157705123975,5.461584692777498,4.43159576815211,4.4099860116295595,False,False,False,False,False,False
579,1,3.2,3.1,3.4382025580596838,3.1887607559567255,3.8546707835543446,3.7980222898482845,False,False,True,False,False,False
580,3,4.4,2.4,2.482727075149334,4.36683093335563,3.6789467255555577,3.6251571355438394,False,False,False,False,False,False
581,4,6.0,5.3,5.799710387460466,5.989876467252311,5.826877075609368,5.871516831220065,False,True,False,False,False,False
582,3,4.9,3.1,4.958038914080873,4.904941508372076,4.827751441888962,4.7897887349630475,False,False,False,False,False,False
584,1,2.4,2.5,3.441134796075976,2.4214958590653253,3.867201224312181,3.7846434389651913,False,False,True,True,False,False
585,2,4.2,4.0,4.040316346085967,4.199960393642663,3.9861577631496976,4.008156245854593,False,False,False,False,False,False
586,4,5.9,5.2,4.689987180937989,5.866927703311794,4.6372990695185425,4.623254179733266,False,True,False,False,False,False
591,3,6.2,5.7,5.63358588307355,6.211592695386113,4.797924645779334,4.8329146953825,False,True,False,False,False,False
592,1,5.09,5.45,4.416217746012204,5.052050028618457,4.770739565301646,4.7944930666987755,False,False,False,False,False,False
594,1,3.1,4.2,4.345704006687936,3.1173761543977143,4.406081045639671,4.4224662067715395,False,False,True,False,False,False
597,4,6.4,4.8,5.007918751433198,6.357595842958519,4.957668352715178,4.97360384633165,False,True,False,False,False,True
598,0,5.6,4.0,3.930786985176242,5.591182291358753,4.602419048351456,4.601372480363493,False,False,False,False,False,False
600,2,4.0,3.5,4.016410665550448,4.006358071380975,4.267797516027963,4.18024037824426,False,False,False,False,False,False
605,4,6.0,4.4,5.3698301232857535,5.980858993157386,5.391034839552132,5.412138376678534,False,True,False,False,False,True
606,2,5.6,4.1,4.87591083292417,5.595011180639844,4.707723848049173,4.726648623283459,False,False,False,False,False,False
607,1,6.1,4.4,4.224524604413977,6.073003326820083,4.583874515400105,4.611021617164433,False,True,False,False,False,True
608,4,3.8,2.9,3.4309491329044164,3.7903128754523996,3.70581058801876,3.724849832179424,False,False,True,False,False,False
609,3,5.55,5.3,5.448858020907069,5.5484705333789135,6.1318249707140735,6.073938542771369,False,False,False,False,False,False
610,0,6.5,6.3,5.690876065795228,6.490103016175238,5.394799083620957,5.42144784471749,False,True,False,False,True,False
611,4,4.8,5.1,4.563906300693052,4.8013754298744145,4.9306527628388155,4.931745026598489,False,False,False,False,False,False
612,3,6.6,5.6,5.567409794486152,6.598544590293369,5.794012655877371,5.8205944610138864,False,True,False,False,True,False
613,4,6.8,5.2,5.0027484400336695,6.760839545884079,4.745070874802555,4.735929353484697,False,True,False,False,True,False
614,3,3.7,4.3,5.010816192517721,3.7061919425713397,3.8844958486136836,3.9254472146442474,False,False,True,False,False,False
615,3,5.0,3.2,4.221895618299825,4.992719847911682,3.9514360085552895,4.0116316816331725,False,False,False,False,False,False
616,1,5.0,3.5,4.197218538145504,4.978144760562005,4.036400620104509,4.010363966172726,False,False,False,False,False,False
617,0,3.0,6.5,6.103286954424313,3.0182654564912346,5.8907062124552745,5.858336639250669,True,False,True,True,False,False
620,0,4.4,5.8,6.036306464668291,4.439622736162907,5.947751750821371,5.892494887810641,False,False,False,False,False,False
621,0,4.4,2.9,3.977923566613709,4.386013543412893,3.9167284288017052,3.924161713828258,False,False,False,False,False,False
622,0,5.0,4.5,4.669056123791402,4.9831788850016165,4.664630585354185,4.594769240051295,False,False,False,False,False,False
623,0,5.9,3.8,4.54102619690022,5.8820335287987,4.526982362929623,4.460827532999822,False,True,False,False,False,True
625,0,4.4,3.1,3.1571602800850176,4.383852780759263,3.314384000452344,3.3237537901802217,False,False,False,False,False,False
628,4,6.8,4.9,6.608413461805614,6.78643525330151,5.072752205499952,5.06175204515061,False,True,False,False,True,True
629,1,7.6,7.4,6.7037638477003245,7.581854066128514,5.834323192240404,5.780463174379188,False,True,False,False,True,False
631,0,3.1,7.6,6.145833195447949,3.1386494493523562,5.622767101493585,5.558046670671852,True,False,True,False,False,False
632,3,5.4,4.2,5.687518191687495,5.418414354389273,5.993194602672536,5.918411431903632,False,False,False,False,False,False
634,4,5.8,4.7,4.904375208529108,5.774973525668823,5.047906392784017,5.083846780708507,False,True,False,False,False,True
635,3,7.6,6.6,6.8317078832864535,7.600162377527612,6.203798992451908,6.147555163781796,False,True,False,False,True,False
637,1,3.6,2.2,3.665092180325878,3.621916322325031,3.808731657505934,3.81235318959106,False,False,True,False,False,False
638,3,4.4,3.2,3.649751079086118,4.3870134038308235,3.9212949921299374,3.90250657415438,False,False,False,False,False,False
639,4,6.3,6.1,5.707333639942799,6.290418680369596,6.319854818488334,6.334085829017823,False,True,False,False,False,False
640,1,7.8,7.6,6.328498984806719,7.7711937708293854,6.1750765096980205,6.202344149684329,False,True,False,False,True,False
643,1,4.2,3.5,4.170630274213833,4.190110269887959,3.9333459859206465,3.9220781043536364,False,False,False,False,False,False
644,0,5.6,4.3,5.237433439134016,5.5863080179235975,5.817265215649905,5.848935901525344,False,False,False,False,False,False
645,3,5.7,4.6,4.899520925797063,5.654195069322879,4.85326051717826,4.818178324099795,False,False,False,False,False,False
646,0,3.8,3.1,3.7724681256062955,3.803908078667086,4.0518859778658385,4.012884855096342,False,False,True,False,False,False
647,3,5.8,3.0,5.6881800847580815,5.800909672657732,5.335647291228319,5.294776734116765,False,True,False,False,False,True
648,3,6.8,5.1,5.814567346907619,6.808290600170822,4.5793047909220785,4.634468402059891,False,True,False,False,True,False
649,1,6.7,6.2,4.4309988485475715,6.683252029632069,5.046499559129116,5.052930539649923,False,True,False,False,True,False
650,3,4.2,6.0,6.276769878692594,4.22655097238542,5.795856524722429,5.766560025228828,False,False,False,False,False,False
651,4,7.1,6.4,6.2141663109395395,7.0813922876104005,5.505112771267165,5.545484515636854,False,True,False,False,True,False
652,2,4.3,3.2,3.4604201550109925,4.270996389363236,3.915992750750366,3.948335328939657,False,False,False,False,False,False
653,3,6.5,5.3,6.14551258942268,6.489014619733832,6.926634913531943,6.783072033286922,False,True,False,False,True,False
654,2,4.4,5.1,5.489570493246697,4.4125650093424005,6.007387481525575,5.943184562324411,False,False,False,False,False,False
656,1,4.1,2.6,3.558397189617778,4.102090780731078,3.6633344424268115,3.6802737485381973,False,False,False,False,False,False
657,2,5.6,5.1,5.188781124876858,5.583734027968734,5.118044529910626,5.120085176281467,False,False,False,False,False,False
658,4,5.7,4.4,4.40616987098022,5.694460674056147,5.332742467759192,5.39126999981344,False,False,False,False,False,False
660,4,2.8,2.1,3.059398279707418,2.808159304063922,3.2429461316307213,3.2727494194888074,False,False,True,True,False,False
661,4,2.8,2.2,4.187567326323298,2.8104122253569948,6.6877619676219044,6.420593338742554,False,False,True,True,False,False
662,3,5.1,5.9,5.146013778997441,5.103954765641362,4.682916034428842,4.771060122000081,False,False,False,False,False,False
663,3,4.3,3.3,4.776952056440989,4.298750486052324,4.724736320635098,4.744097245028977,False,False,False,False,False,False
664,1,6.6,7.0,5.762460599641787,6.575496341570586,6.42283273366704,6.389065909830931,False,True,False,False,True,False
665,0,6.2,5.7,6.7839453901627635,6.2281334751477075,5.130814402795152,5.100794944276096,False,True,False,False,False,False
666,3,5.0,5.3,5.323257861806937,5.00931551112189,5.2835107659812675,5.220925639735301,False,False,False,False,False,False
667,1,4.9,4.2,3.9928042033264695,4.8727882199591495,4.076717016125722,4.065523240953635,False,False,False,False,False,False
668,3,5.3,5.0,5.376222244714035,5.311827479328925,5.197086515840152,5.132390343385314,False,False,False,False,False,False
671,0,3.7,3.1,3.3444506301823984,3.7043021462833825,3.7071135045647985,3.6825572021481148,False,False,True,False,False,False
672,2,6.3,4.4,4.099919446605036,6.261544222270074,4.550279631035042,4.615439365800081,False,True,False,False,False,True
673,4,6.7,6.6,6.649663154497362,6.692221875664228,6.8845882925313155,6.913879541165571,False,True,False,False,True,False
674,3,7.4,6.8,6.046841223678196,7.4013009338882645,4.846826847999024,4.876417811961159,False,True,False,False,True,False
675,1,5.8,5.1,4.659633859703693,5.763748696587382,4.926452289211787,4.936739040375144,False,True,False,False,False,False
676,2,6.6,6.6,7.258713771212878,6.609823958709643,6.3365136795969095,6.370617175655905,False,True,False,False,True,False
677,4,5.3,6.5,6.289780695190161,5.32853113701855,6.576972379983101,6.5836311656848565,False,False,False,False,False,False
681,2,6.6,4.9,5.946019244041214,6.587768021361188,6.11653914878544,6.0948548704003915,False,True,False,False,True,True
682,0,6.0,4.8,4.868123851980631,5.986413701888978,4.5574841773223875,4.564538188624782,False,True,False,False,False,True
684,0,4.9,4.3,4.765237784006796,4.894253897537031,5.054176880120367,4.959379326426477,False,False,False,False,False,False
685,1,3.6,4.5,4.098966609706334,3.597061553260243,3.8388485399720507,3.7880919904405643,False,False,True,False,False,False
686,1,5.5,3.4,4.574346037998228,5.481486249104779,4.274740607787173,4.282271194654799,False,False,False,False,False,False
687,0,7.4,7.3,6.774199449870977,7.39642082808699,5.653994049441372,5.650584388481574,False,True,False,False,True,False
688,2,5.0,4.3,4.176037270896582,4.982819518447065,2.3453017688370394,2.5690928668289317,False,False,False,False,False,False
689,0,4.6,3.8,5.663349184760496,4.593195337353372,5.4930937727210285,5.467121777497037,False,False,False,False,False,False
690,2,4.4,2.4,3.231312609238905,4.354883391345802,3.4339020713674246,3.47906705608377,False,False,False,False,False,False
691,0,3.7,5.0,5.787035468155256,3.742496420861259,5.214118929621529,5.186676093447989,True,False,True,False,False,False
692,0,6.1,6.9,5.819736429955276,6.090473452461549,6.842303309294979,6.857422400180875,False,True,False,False,False,False
693,2,5.3,6.2,5.257969176673949,5.302435800248436,5.254701904004863,5.194080371237089,False,False,False,False,False,False
695,3,6.2,5.9,6.000773954744294,6.191234392684298,5.584489079969902,5.591943751345078,False,True,False,False,False,False
696,0,5.8,5.3,4.863291762058792,5.792662849906152,4.609828281166108,4.60618796255153,False,True,False,False,False,False
697,3,5.8,4.8,5.524267376558123,5.7894309397789785,4.8300133291710345,4.837652436600072,False,True,False,False,False,True
698,4,3.7,3.9,3.4286597469368036,3.690536668098179,3.4350083571765797,3.473845393934318,False,False,True,False,False,False
699,2,4.5,3.7,4.442430299055852,4.515457771956357,4.458465113163275,4.485148626243266,False,False,False,False,False,False
700,2,5.6,4.8,4.8694225802947875,5.5996912062372095,5.325534461030314,5.199344246140146,False,False,False,False,False,False
702,0,3.3,7.5,6.270203653842999,3.318167827843477,6.10187752663159,6.101227515442172,True,False,True,False,False,False
703,0,6.0,5.1,5.316856972146683,5.991703135447633,5.868948580113348,5.862425352360327,False,True,False,False,False,False
704,2,4.2,4.1,5.61366147290545,4.228588417545923,4.704677224102566,4.757502242966699,False,False,False,False,False,False
706,3,6.0,5.5,5.211041133239424,5.978671053878186,5.163330349462627,5.1189503330259845,False,True,False,False,False,False
707,2,3.1,3.2,3.3886224982507116,3.1112926802606173,2.6570106227563217,2.6609238937220527,False,False,True,False,False,False
708,1,3.2,3.2,3.37727701301507,3.2066132004399375,3.872328826949951,3.7869763021941867,False,False,True,False,False,False
709,2,5.0,5.8,7.075753471185655,5.030418553723749,5.549001223423682,5.458322613451731,False,False,False,False,False,False
710,4,5.1,5.4,5.0232902276207305,5.0885940745851075,5.341303793741962,5.355678066397175,False,False,False,False,False,False
711,1,3.1,2.9,3.4269400651414377,3.106156741192853,3.572374722207023,3.5655518745779515,False,False,True,False,False,False
712,1,5.3,3.4,4.208689305342853,5.295360464267997,4.008861419876304,3.992684682034528,False,False,False,False,False,False
713,2,6.3,4.9,5.768000043309919,6.294693154836861,6.124679832593889,6.17887887941162,False,True,False,False,False,True
714,0,4.8,4.4,5.419178693051806,4.797510226122814,5.193974784370856,5.183230364247517,False,False,False,False,False,False
715,0,4.3,2.9,3.82939108552513,4.293205264207494,3.9464249835645395,3.9496639829447324,False,False,False,False,False,False
717,4,4.9,4.5,4.229693645682981,4.8864381157122345,4.470590902440109,4.450493653067971,False,False,False,False,False,False
718,0,6.5,5.9,6.52340564165629,6.50545834623239,5.488231381185852,5.473435693645652,False,True,False,False,True,False
719,2,7.2,7.1,6.369406423635987,7.2029477207908785,6.814105624026178,6.840431013463789,False,True,False,False,True,False
721,3,5.5,5.7,5.566400920037075,5.494157707546295,5.701298936769439,5.651287875569433,False,False,False,False,False,False
722,1,7.0,5.7,5.5606534214044565,6.982369678316851,5.474508026442487,5.552475713180396,False,True,False,False,True,False
723,1,7.2,6.5,5.719230371538946,7.156568823617405,5.487196683358598,5.470567345626968,False,True,False,False,True,False
724,4,6.1,6.0,6.076713075103246,6.086486544028958,5.582390694970848,5.587113384727654,False,True,False,False,False,False
725,4,5.1,5.1,5.912322796734393,5.115824160516233,6.065827673373417,6.121744239852256,False,False,False,False,False,False
726,4,3.6,7.0,4.6956904393005106,3.638171057552374,4.3409610103270255,4.3220608903721764,True,False,True,False,False,False
727,4,4.5,4.3,5.5524263772903915,4.518506253103868,4.254584103576303,4.20620297179813,False,False,False,False,False,False
728,1,7.5,6.9,5.796775411131905,7.4739827978607885,5.104653773514727,5.106154442106816,False,True,False,False,True,False
729,0,3.5,6.4,5.298690496601267,3.5477547771902604,4.754081841520922,4.761673571502948,True,False,True,False,False,False
730,3,4.5,3.7,5.2128104497442065,4.52021018598173,5.003671591889196,5.065205079963514,False,False,False,False,False,False
731,3,5.8,7.3,5.47555688503124,5.805714708619699,5.5788712479533435,5.536267358772363,False,True,False,False,False,False
732,0,6.3,5.6,4.950668149799934,6.29346194818595,4.859186585857579,4.808851982847776,False,True,False,False,False,False
733,2,5.0,4.3,3.948740427314991,4.966120669621607,4.07667362814842,4.111967603045952,False,False,False,False,False,False
734,2,6.3,5.7,6.052971227473623,6.291847964996492,6.195649728854017,6.161560521773417,False,True,False,False,False,False
735,2,4.9,4.3,4.451044926097081,4.894147601838377,4.986539011929292,4.990349653855986,False,False,False,False,False,False
736,3,3.7,2.7,2.8395408339679,3.679536659917911,3.127358455188242,3.062487920776202,False,False,True,False,False,False
737,1,4.9,4.1,3.8185200826950796,4.895063774898265,4.2472276947469405,4.235361236181405,False,False,False,False,False,False
738,0,6.2,5.5,6.1276119733394045,6.224324486174848,5.850629331014828,5.8021587004396,False,True,False,False,False,False
739,4,6.9,6.2,6.01087725751853,6.8640217552278235,5.966135543406838,5.981211492364084,False,True,False,False,True,False
740,2,4.0,3.7,4.502651752715366,3.998101750115337,4.490078550199104,4.503330143354684,False,False,False,False,False,False
741,2,4.4,4.6,4.14662345406898,4.402456248762343,4.19985538692985,4.229763213180324,False,False,False,False,False,False
742,3,6.5,6.1,6.624167907399799,6.492579284670917,5.25237667155667,5.312386847425302,False,True,False,False,True,False
743,2,5.0,3.1,4.211519430920086,4.971520255241162,4.44654154268023,4.497575009369796,False,False,False,False,False,False
744,0,5.5,6.1,6.1661196013757165,5.500221130569412,6.035699482200815,6.021801221128625,False,False,False,False,False,False
745,1,1.6,4.2,3.3212743763954444,1.640852276610487,4.016787858135514,3.9602107930635424,False,False,True,True,False,False
746,0,4.6,3.7,5.261425019322712,4.626664966739527,4.492195407220726,4.430536026595163,False,False,False,False,False,False
747,0,4.9,3.6,3.2890904107647785,4.875532901521565,3.642933796600242,3.5859681824609178,False,False,False,False,False,False
748,4,4.4,5.1,4.802991836535989,4.413345394131658,4.687960941245763,4.655136256260914,False,False,False,False,False,False
749,3,4.9,4.2,5.928025183718498,4.937753103142855,5.214829449213908,5.164395731658144,False,False,False,False,False,False
750,0,5.7,5.3,5.217120014797126,5.677060856595115,4.267053627253835,4.304887895161208,False,False,False,False,False,False
756,0,6.8,5.9,5.644150606220839,6.788392846984616,5.232193415376054,5.236295471945573,False,True,False,False,True,False
757,0,6.1,6.0,5.962883388598077,6.087937233709787,6.028612645461438,5.965253054280318,False,True,False,False,False,False
758,0,5.9,4.8,5.7595795471411035,5.891116256990115,5.11968063540621,5.06673163651741,False,True,False,False,False,True
759,4,5.9,6.7,5.7753661766965685,5.904136788910103,6.220568279107467,6.329640916416757,False,True,False,False,False,False
763,1,5.5,3.5,5.7546497801038035,5.510806485844995,4.735705134418596,4.783552915247796,False,False,False,False,False,False
764,2,7.5,6.3,5.94413990428764,7.4845887043863835,5.980238426190635,5.961669796408545,False,True,False,False,True,False
767,3,6.5,5.2,5.567064398971599,6.509030949106863,5.841032981271016,5.853330696928243,False,True,False,False,True,False
769,1,5.0,6.2,5.936983537228344,5.005961351849652,5.563527857263523,5.522365575748064,False,False,False,False,False,False
773,1,4.7,4.5,3.4566653459278487,4.701193129060972,4.058083096105952,4.056098047342341,False,False,False,False,False,False
775,1,4.4,3.7,3.904932276364107,4.40811219815116,4.343103889627541,4.259218105912876,False,False,False,False,False,False
776,0,4.5,3.5,4.84171746562564,4.512004864084902,5.058084882354756,5.008605685681501,False,False,False,False,False,False
777,4,5.1,6.2,5.434218126332855,5.0963083962467755,5.523036868762657,5.537176151963289,False,False,False,False,False,False
779,1,5.3,2.8,3.958406159721695,5.272486551831667,4.742961353774718,4.687875160365533,False,False,False,False,False,False
780,0,6.2,5.8,5.935992721992203,6.197293199590791,6.2272090952983135,6.267416983624193,False,True,False,False,False,False
781,2,6.3,4.9,4.9928899237225295,6.277687699548228,5.381976652859829,5.362147898216786,False,True,False,False,False,True
782,3,4.7,7.2,5.318715568929878,4.7183431998647585,5.028048804217268,5.0976446935060595,False,False,False,False,False,False
784,2,5.7,4.7,5.1512085486718595,5.686937491318015,6.216637547371929,6.196443456531458,False,False,False,False,False,False
787,3,6.3,6.1,6.042821366977363,6.291243358849245,5.447254714628924,5.535076149423595,False,True,False,False,False,False
789,1,5.2,3.9,4.3434833804647885,5.187573498605462,4.560586146207278,4.586003212976394,False,False,False,False,False,False
790,4,5.4,7.2,5.131516892125463,5.404373328075345,5.589392545880959,5.625128394055698,False,False,False,False,False,False
791,0,4.6,2.7,4.184321414963255,4.604996976009107,4.182988690788641,4.109918737405744,False,False,False,False,False,False
794,0,4.2,2.5,3.8421467642069285,4.195045442698062,3.724630477663143,3.6752073261214537,False,False,False,False,False,False
795,0,3.5,2.2,2.9216239333727336,3.498442512468526,4.177085680827656,4.123114468339291,False,False,True,False,False,False
796,4,5.1,5.2,5.635568262725814,5.10559631164115,4.574040005142192,4.569532923845504,False,False,False,False,False,False
797,0,5.4,4.9,3.929620752661816,5.373717281406462,4.09934836447557,4.05296791682769,False,False,False,False,False,False
798,1,5.9,6.5,5.692891195375906,5.906361694402516,5.6509640047656635,5.630237201996605,False,True,False,False,False,False
799,2,5.6,4.1,5.2181993439089185,5.5862043125772685,4.50951772752597,4.507690420404242,False,False,False,False,False,False
800,3,4.5,4.5,4.52362805468818,4.494486671823187,4.398624184459797,4.387768200571413,False,False,False,False,False,False
801,0,3.5,3.3,3.3428751408414037,3.4858980880220822,4.56031011595047,4.609372573606156,False,False,True,False,False,False
804,0,6.8,6.9,5.499167919081427,6.780877951522343,5.849565528780449,5.842524598351583,False,True,False,False,True,False
805,0,3.5,2.2,2.9842863645691824,3.481993903266338,3.8156517423753176,3.7323939162883772,False,False,True,False,False,False
806,1,6.6,6.4,6.415784639260144,6.615345466573797,5.683626328009594,5.658367986210843,False,True,False,False,True,False
807,1,6.5,4.8,5.279062815221714,6.508061344696144,4.965147049844433,5.009686145841858,False,True,False,False,True,True
808,2,4.3,3.1,4.8239036999960545,4.303000610858407,4.728433154159151,4.753849337020777,False,False,False,False,False,False
810,4,6.6,6.5,6.429545989511579,6.589967552678558,6.2716541196643,6.227152069764034,False,True,False,False,True,False
811,2,4.9,4.1,4.885560830930668,4.88284603004777,4.35670698152956,4.328329522189782,False,False,False,False,False,False
813,3,6.7,6.2,5.882629206044295,6.705765546947229,4.909564973231286,4.880827377074579,False,True,False,False,True,False
814,1,5.3,6.1,6.341950306893395,5.307189037305586,7.585229129623921,7.538503821200974,False,False,False,False,False,False
815,4,5.9,5.5,6.01544260504048,5.899054023770089,6.936528316575684,7.016801444614561,False,True,False,False,False,False
818,1,6.8,5.9,6.027902710867808,6.796108501201912,6.7024135826027,6.790326201045775,False,True,False,False,True,False
819,1,5.7,4.0,4.890239193167318,5.698708476480491,5.022984804230097,5.014910777971531,False,False,False,False,False,False
820,2,6.4,6.4,6.561326746049246,6.394040056233587,6.175132431251707,6.083915286295334,False,True,False,False,False,False
823,0,4.8,4.8,4.28486028425097,4.796840216753332,4.539555713318121,4.513436112535281,False,False,False,False,False,False
824,4,7.0,7.2,5.721785895340119,6.99803450751776,5.743278574283094,5.807217564377741,False,True,False,False,True,False
825,3,5.7,4.1,5.052981077447052,5.709784853172482,4.66911657815884,4.635826801667555,False,False,False,False,False,False
826,1,4.7,4.0,3.1454509515148543,4.664834810378547,3.6426615824765785,3.689270924528974,False,False,False,False,False,False
829,3,4.5,2.3,3.5993153979528727,4.490519440669274,3.8973429212805617,3.857574921510521,False,False,False,False,False,False
830,2,5.9,5.3,6.068182425661487,5.89943436688305,6.190265658467678,6.297980217538976,False,True,False,False,False,False
831,0,6.2,5.2,6.378133845917602,6.195596353651869,6.285075694559986,6.297461689992876,False,True,False,False,False,False
833,2,5.8,5.0,5.8739100145965395,5.802367849638077,6.324660795340886,6.306351905992062,False,True,False,False,False,False
834,4,4.3,4.7,4.298069582543039,4.303019420972857,4.141062218789514,4.151480925288691,False,False,False,False,False,False
836,4,5.7,7.1,4.932558975030547,5.702500504956781,4.25686229133121,4.313010531178631,False,False,False,False,False,False
839,4,4.4,5.7,4.562574769001733,4.38643249749067,4.647146936179225,4.571259409592521,False,False,False,False,False,False
841,4,4.7,4.2,3.8428887290592324,4.696045025875368,4.545569076450252,4.526042317718625,False,False,False,False,False,False
844,0,3.4,3.8,3.5622526754602726,3.4012519627514735,3.1613526315866656,3.2079596661013747,False,False,True,False,False,False
845,2,4.0,5.1,4.177678955664299,4.006075913503958,4.268892721137548,4.2849650995869455,False,False,False,False,False,False
846,4,5.5,6.0,5.362429340773146,5.515047193350518,4.918007181507748,4.966698376731394,False,False,False,False,False,False
848,4,2.7,2.2,3.135021492248186,2.691975046698585,3.887797392681343,3.9674637939263455,False,False,True,True,False,False
850,4,3.1,3.6,4.822149422653875,3.134611104370995,4.919351464750692,4.929655860204331,False,False,True,False,False,False
851,4,4.4,5.0,5.474592810736453,4.424227320461643,5.167920610071813,5.176251237496276,False,False,False,False,False,False
852,2,4.7,4.5,3.2842993777202856,4.682170769706515,3.592147791084419,3.682369627286584,False,False,False,False,False,False
854,0,3.8,2.9,3.626523765736424,3.7975741690998657,3.878995494933502,3.8957260685472783,False,False,True,False,False,False
855,0,4.5,2.9,3.4339761307236887,4.489088958427661,4.217111799397762,4.253416429470306,False,False,False,False,False,False
856,3,5.6,6.7,5.9080700126286505,5.586333730921558,6.032678592000684,5.959499889056695,False,False,False,False,False,False
857,3,5.3,4.9,5.420596700947512,5.2786221158124595,6.014820672989542,5.921150234529949,False,False,False,False,False,False
858,1,4.5,4.4,4.601685587990823,4.5076446762600995,4.1382784748017905,4.122227329632872,False,False,False,False,False,False
859,3,5.1,3.6,5.465241026378472,5.083152091487308,4.720025775781239,4.704402073550484,False,False,False,False,False,False
860,3,6.7,6.6,6.564013403809569,6.700284005872227,6.176832579337395,6.160249532776616,False,True,False,False,True,False
863,3,7.0,6.4,5.556012867241369,6.967679793462135,6.199875372125364,6.261540146726153,False,True,False,False,True,False
864,3,5.9,5.7,5.50394713230219,5.900369778418938,4.751061590509255,4.735410579115121,False,True,False,False,False,False
865,4,4.6,2.8,4.09214116391947,4.597195458901356,4.10987158101744,4.081050777405414,False,False,False,False,False,False
866,0,5.1,5.8,5.537304163335094,5.115321661497598,5.493575825055707,5.397170688257788,False,False,False,False,False,False
867,2,6.5,5.8,5.97497127338131,6.469876099371618,6.8452919764281805,6.81049251010525,False,True,False,False,True,False
869,3,4.1,2.6,4.267836744657496,4.10460675821458,4.229429487445506,4.209600527100721,False,False,False,False,False,False
871,4,6.0,6.4,5.054976547346435,5.992730294895815,6.030772188840309,6.045878809787768,False,True,False,False,False,False
872,2,5.5,3.4,3.782571698595814,5.498011568741468,4.031016239542392,4.095869256097952,False,False,False,False,False,False
873,2,7.0,6.8,6.147105978665308,6.98493381423702,6.735801956340027,6.7847603963266865,False,True,False,False,True,False
874,2,4.4,6.3,6.388157566758994,4.433809291213462,5.978016574326632,5.921299484516469,False,False,False,False,False,False
